time,size1,density1,universe1,size2,density2,universe2
0.00109887,16312162,0.5,32624324,18958028,0.5,37916056
0.05721498,30868146,0.01,3086814600,8630851,0.01,863085100
0.01738214,31523225,0.1,315232250,11620134,0.1,116201340
0.05420995,22128382,0.01,2212838200,11309751,0.01,1130975100
0.01701188,29027384,0.1,290273840,17176561,0.1,171765610
0.01681113,31403362,0.1,314033620,8027488,0.1,80274880
0.00162578,19107390,0.5,38214780,29187078,0.5,58374156
0.00543118,8558264,0.1,85582640,9314774,0.1,93147740
0.11169386,26697951,0.01,2669795100,38656503,0.01,3865650300
0.0343399,32344100,0.04,808602500,3662655,0.04,91566375
0.00039387,23394873,0.999,23418291,36002130,0.999,36038168
0.0960629,32739566,0.04,818489150,36602943,0.04,915073575
0.00949502,9075006,0.1,90750060,16949297,0.1,169492970
0.00072908,5155230,0.5,10310460,14973057,0.5,29946114
0.00462294,5596523,0.1,55965230,8063747,0.1,80637470
0.00119686,28409719,0.5,56819438,2955257,0.5,5910514
7.391e-05,22713493,0.999,22736229,1529670,0.999,1531201
5.317e-05,1271037,0.5,2542074,612463,0.5,1224926
0.01499581,13547243,0.1,135472430,27466462,0.1,274664620
0.00017309,9051572,0.999,9060632,22381305,0.999,22403708
0.036551,5502191,0.04,137554775,30723672,0.04,768091800
0.02728391,10265795,0.04,256644875,9960659,0.04,249016475
0.00125003,15778693,0.5,31557386,22547399,0.5,45094798
0.00666499,12624170,0.1,126241700,2909928,0.1,29099280
0.05369186,10182147,0.04,254553675,39724607,0.04,993115175
0.00041199,25429612,0.999,25455067,29329886,0.999,29359245
0.04000998,15857146,0.01,1585714600,8322298,0.01,832229800
0.00083995,16028280,0.5,32056560,8664521,0.5,17329042
0.000103,5772271,0.999,5778049,6008325,0.999,6014339
0.01657391,26936840,0.1,269368400,26088049,0.1,260880490
0.03214216,7935846,0.04,198396150,14607840,0.04,365196000
0.005687,11045019,0.1,110450190,1932344,0.1,19323440
0.0082581,8205223,0.04,205130575,730136,0.04,18253400
0.00563908,4444802,0.04,111120050,1055504,0.04,26387600
0.02049494,26968299,0.1,269682990,35044315,0.1,350443150
0.04643297,2814650,0.01,281465000,39151618,0.01,3915161800
0.00023198,12588927,0.999,12601528,25493733,0.999,25519252
0.0097909,18168891,0.1,181688910,5910329,0.1,59103290
0.00023103,13614143,0.999,13627770,20190262,0.999,20210472
0.02083683,6907040,0.1,69070400,39967363,0.1,399673630
0.02106714,37373485,0.1,373734850,15582475,0.1,155824750
0.09226704,17391727,0.01,1739172700,37585034,0.01,3758503400
0.00033212,19160454,0.999,19179633,29808647,0.999,29838485
0.09053707,23490218,0.01,2349021800,26633598,0.01,2663359800
0.01956105,36811939,0.1,368119390,4879879,0.1,48798790
0.01439905,24243514,0.1,242435140,19961661,0.1,199616610
0.10708404,38403004,0.01,3840300400,23463809,0.01,2346380900
0.07007599,34985626,0.01,3498562600,11804377,0.01,1180437700
0.00084186,6465675,0.5,12931350,17283160,0.5,34566320
0.10566115,30532627,0.01,3053262700,30857222,0.01,3085722200
0.00058603,36331033,0.999,36367400,38379187,0.999,38417604
0.00144911,32811472,0.5,65622944,4461611,0.5,8923222
0.00138378,26876139,0.5,53752278,12878266,0.5,25756532
0.02182579,18374410,0.1,183744100,37710538,0.1,377105380
0.05310011,22054948,0.04,551373700,18190104,0.04,454752600
0.00095391,8620407,0.5,17240814,18956626,0.5,37913252
0.00198317,19991190,0.5,39982380,36801012,0.5,73602024
0.03960013,3264352,0.04,81608800,38680148,0.04,967003700
0.05458093,11478717,0.01,1147871700,22009440,0.01,2200944000
0.00042415,39496336,0.999,39535871,23037489,0.999,23060549
0.03984904,14183187,0.04,354579675,15527097,0.04,388177425
0.00188398,29971291,0.5,59942582,30888545,0.5,61777090
0.00018406,17520399,0.999,17537936,9740610,0.999,9750360
0.01672602,24825427,0.1,248254270,27816185,0.1,278161850
0.00012302,36885011,0.999,36921932,3129200,0.999,3132332
0.0217011,35731183,0.1,357311830,34516941,0.1,345169410
0.08100796,31760896,0.04,794022400,28803631,0.04,720090775
0.03500009,3212485,0.04,80312125,35054112,0.04,876352800
0.0172739,29566651,0.1,295666510,17715114,0.1,177151140
0.04537797,15477358,0.04,386933950,17307607,0.04,432690175
0.02156997,35032703,0.1,350327030,31891199,0.1,318911990
0.00052285,33186573,0.999,33219792,30965212,0.999,30996208
0.08228397,33549159,0.04,838728975,28820720,0.04,720518000
0.05779099,29791840,0.01,2979184000,9064441,0.01,906444100
0.03409982,32025740,0.01,3202574000,805260,0.01,80526000
0.02236414,20750639,0.1,207506390,37899534,0.1,378995340
0.01367879,8562452,0.1,85624520,26239564,0.1,262395640
0.00013208,29639694,0.999,29669363,4306450,0.999,4310760
0.00139213,26951760,0.5,53903520,14067956,0.5,28135912
0.00015378,20809313,0.999,20830143,7470303,0.999,7477780
0.02245307,21156197,0.04,528904925,2807498,0.04,70187450
0.00157595,20487340,0.5,40974680,29498585,0.5,58997170
0.00180411,39419971,0.5,78839942,8246519,0.5,16493038
0.04513097,5659190,0.01,565919000,25420957,0.01,2542095700
0.04645181,13695613,0.04,342390325,23619353,0.04,590483825
0.08329391,23459081,0.01,2345908100,20883587,0.01,2088358700
0.05553198,21115739,0.04,527893475,19937063,0.04,498426575
0.0018661,27573103,0.5,55146206,31110937,0.5,62221874
0.00216603,25487498,0.5,50974996,39745456,0.5,79490912
0.03846407,6155090,0.01,615509000,19256642,0.01,1925664200
0.00991082,3290929,0.04,82273225,4362707,0.04,109067675
0.00200605,24378631,0.5,48757262,36552339,0.5,73104678
0.00078702,18505877,0.5,37011754,4158709,0.5,8317418
0.00132298,31877792,0.5,63755584,2010776,0.5,4021552
0.00201178,24724094,0.5,49448188,35852031,0.5,71704062
7.796e-05,11359435,0.999,11370805,3388726,0.999,3392118
0.0681119,33486931,0.01,3348693100,11784135,0.01,1178413500
0.03361201,31952434,0.04,798810850,3468465,0.04,86711625
0.04738116,36575549,0.04,914388725,8403755,0.04,210093875
0.001086,23347042,0.5,46694084,7168591,0.5,14337182
0.06125593,38086006,0.04,952150150,15557070,0.04,388926750
0.05057478,6540325,0.01,654032500,30006931,0.01,3000693100
0.0022192,30585879,0.5,61171758,37707656,0.5,75415312
0.009727,17344728,0.1,173447280,9121646,0.1,91216460
0.041224,34101440,0.01,3410144000,2423112,0.01,242311200
0.015172,28352132,0.1,283521320,7692831,0.1,76928310
0.09154391,33758920,0.01,3375892000,19469224,0.01,1946922400
0.01551294,27382946,0.1,273829460,15813414,0.1,158134140
0.00024295,12499402,0.999,12511913,32521664,0.999,32554218
0.06170297,26408067,0.01,2640806700,11454903,0.01,1145490300
0.07308388,29923560,0.04,748089000,25430497,0.04,635762425
0.02874708,31068943,0.04,776723575,1383822,0.04,34595550
0.00102997,21197936,0.5,42395872,8701192,0.5,17402384
0.02238202,37177968,0.1,371779680,33253768,0.1,332537680
0.00769901,15176844,0.1,151768440,716030,0.1,7160300
0.04394293,36431675,0.04,910791875,6615484,0.04,165387100
0.05877805,34417112,0.04,860427800,16310935,0.04,407773375
0.02435184,16223733,0.01,1622373300,2123281,0.01,212328100
0.00156403,4755938,0.5,9511876,34794683,0.5,69589366
0.0219059,17295732,0.1,172957320,39556787,0.1,395567870
0.06049109,34804614,0.01,3480461400,9368549,0.01,936854900
0.00627995,11999864,0.1,119998640,1736734,0.1,17367340
0.02045798,9369892,0.1,93698920,38069967,0.1,380699670
0.0202949,36056652,0.1,360566520,17914578,0.1,179145780
0.0437839,17355632,0.04,433890800,15436061,0.04,385901525
8.798e-05,6127218,0.999,6133351,4995172,0.999,5000172
0.01902485,7690287,0.1,76902870,36453880,0.1,364538800
0.00032902,3178711,0.5,6357422,7174842,0.5,14349684
0.01204801,12382376,0.1,123823760,21949879,0.1,219498790
0.01776505,13190369,0.1,131903690,32436079,0.1,324360790
0.01524591,30382841,0.1,303828410,1436092,0.1,14360920
0.03516507,13882850,0.01,1388285000,7218611,0.01,721861100
0.00096393,9281143,0.5,18562286,19105352,0.5,38210704
0.00012302,36196866,0.999,36233099,2948097,0.999,2951048
0.02440691,18884332,0.04,472108300,3785030,0.04,94625750
0.067523,37722674,0.04,943066850,19152959,0.04,478823975
0.03491378,1426136,0.01,142613600,28539616,0.01,2853961600
0.03072405,18157421,0.01,1815742100,3217405,0.01,321740500
0.00172186,33906655,0.5,67813310,14769797,0.5,29539594
0.09625006,31152486,0.01,3115248600,22528779,0.01,2252877900
0.10030603,28871089,0.01,2887108900,27064745,0.01,2706474500
0.00062013,39793893,0.999,39833726,38570086,0.999,38608694
0.00013781,8203230,0.999,8211441,10251057,0.999,10261318
0.00049806,20358514,0.999,20378892,34005559,0.999,34039598
0.00191903,3398700,0.1,33987000,2729979,0.1,27299790
0.02206993,8783590,0.01,878359000,4368973,0.01,436897300
0.00209594,30017000,0.5,60034000,35666078,0.5,71332156
0.03359294,22466703,0.01,2246670300,3488347,0.01,348834700
0.00785708,5542206,0.1,55422060,14651568,0.1,146515680
0.06550407,9227070,0.01,922707000,39014989,0.01,3901498900
0.00044394,2108740,0.5,4217480,10260873,0.5,20521746
0.10578609,38847688,0.04,971192200,39376185,0.04,984404625
0.05769014,18811006,0.04,470275150,24243263,0.04,606081575
0.00028801,26516281,0.999,26542823,16503652,0.999,16520172
0.00034308,21062252,0.999,21083335,25316699,0.999,25342041
0.05361485,31084915,0.01,3108491500,7505323,0.01,750532300
9.608e-05,2955091,0.999,2958049,23995031,0.999,24019050
0.05043292,14385077,0.04,359626925,26989037,0.04,674725925
0.00016499,27999904,0.999,28027931,6831592,0.999,6838430
0.07424021,19226690,0.01,1922669000,20773254,0.01,2077325400
0.00044799,28745064,0.999,28773837,25488017,0.999,25513530
0.03095913,7469873,0.04,186746825,19440877,0.04,486021925
0.01817584,30520144,0.1,305201440,25688555,0.1,256885550
0.00164294,13239662,0.5,26479324,31748181,0.5,63496362
0.05125904,31187069,0.04,779676725,12982027,0.04,324550675
0.01789904,30834227,0.1,308342270,23652437,0.1,236524370
0.00029421,22272779,0.999,22295074,17706836,0.999,17724560
0.04921794,6198279,0.01,619827900,29192149,0.01,2919214900
0.074718,16754697,0.01,1675469700,24987248,0.01,2498724800
0.04217601,15119460,0.04,377986500,16164726,0.04,404118150
0.00159717,35259250,0.5,70518500,6288712,0.5,12577424
0.03566599,11532187,0.04,288304675,16645060,0.04,416126500
0.08798099,37043606,0.01,3704360600,16788695,0.01,1678869500
9.489e-05,31763223,0.999,31795018,1320327,0.999,1321648
0.00057602,34684851,0.999,34719570,36413144,0.999,36449593
0.07780886,22262520,0.04,556563000,39279942,0.04,981998550
0.02079487,12314995,0.1,123149950,37689286,0.1,376892860
0.00478292,4791921,0.1,47919210,8862875,0.1,88628750
0.00024199,12476202,0.999,12488690,32916280,0.999,32949229
0.03841591,9289894,0.04,232247350,23568581,0.04,589214525
0.06628203,17460793,0.04,436519825,39724619,0.04,993115475
0.00041819,34741697,0.999,34776473,23779360,0.999,23803163
0.01294017,22822512,0.1,228225120,12539388,0.1,125393880
0.01584291,26443726,0.1,264437260,23469007,0.1,234690070
0.09021497,17483122,0.01,1748312200,38280825,0.01,3828082500
0.04346013,22031973,0.01,2203197300,7329366,0.01,732936600
0.04340911,38203574,0.01,3820357400,1986434,0.01,198643400
0.00056505,37172931,0.999,37210141,34898001,0.999,34932933
0.00179696,27784521,0.5,55569042,29813934,0.5,59627868
0.06778979,18776220,0.04,469405500,37085097,0.04,927127425
0.02483511,39944707,0.1,399447070,38602828,0.1,386028280
0.00035405,23293782,0.999,23317099,22084548,0.999,22106654
0.0011282,26674419,0.5,53348838,3635335,0.5,7270670
0.00115705,17748626,0.5,35497252,18372693,0.5,36745386
0.00035691,37401049,0.999,37438487,19712546,0.999,19732278
0.02699089,20817175,0.04,520429375,5109512,0.04,127737800
0.03187609,15405996,0.04,385149900,10098345,0.04,252458625
0.00165391,23719870,0.5,47439740,27820415,0.5,55640830
0.03680086,13050239,0.04,326255975,14067859,0.04,351696475
0.09792185,30582367,0.01,3058236700,25847592,0.01,2584759200
0.02056813,34117623,0.1,341176230,30293414,0.1,302934140
0.00016403,39896126,0.999,39936062,5478325,0.999,5483808
0.00178194,28659305,0.5,57318610,28336554,0.5,56673108
0.0193758,6530089,0.1,65300890,37156660,0.1,371566600
0.00711584,8655757,0.1,86557570,12697557,0.1,126975570
0.095505,34784662,0.04,869616550,37110768,0.04,927769200
0.0001812,37369076,0.999,37406482,6630603,0.999,6637240
0.00011611,26094056,0.999,26120176,3581721,0.999,3585306
0.03812695,26103479,0.04,652586975,8417672,0.04,210441800
0.00012112,5405343,0.999,5410753,20318550,0.999,20338888
0.07833314,32137213,0.04,803430325,27654133,0.04,691353325
0.042624,10562171,0.04,264054275,25229154,0.04,630728850
0.07049608,18907253,0.01,1890725300,18305421,0.01,1830542100
0.03997302,5830993,0.04,145774825,35171737,0.04,879293425
6.199e-05,19832482,0.999,19852334,1253761,0.999,1255016
0.0013032,21614770,0.5,43229540,21183393,0.5,42366786
0.00011206,34298609,0.999,34332941,2625453,0.999,2628081
0.00068784,32548929,0.999,32581510,29524363,0.999,29553916
0.02221394,37579823,0.1,375798230,30211317,0.1,302113170
0.01173019,2644694,0.01,264469400,4388888,0.01,438888800
0.09786201,36867657,0.04,921691425,35860943,0.04,896523575
0.00079703,2880101,0.5,5760202,17853699,0.5,35707398
0.09747815,28392162,0.01,2839216200,24819561,0.01,2481956100
0.00158501,37732287,0.5,75464574,2753532,0.5,5507064
0.00156617,27311263,0.5,54622526,18880535,0.5,37761070
0.04392695,38283314,0.04,957082850,6250749,0.04,156268725
0.022789,22187525,0.04,554688125,1954547,0.04,48863675
0.00931001,5922420,0.01,592242000,1010187,0.01,101018700
0.11101794,31815115,0.01,3181511500,33654406,0.01,3365440600
0.00166607,28165269,0.5,56330538,24940745,0.5,49881490
0.00018907,7834013,0.999,7841854,36536434,0.999,36573007
0.01570106,29642290,0.1,296422900,5137921,0.1,51379210
0.00177097,32398857,0.5,64797714,19940654,0.5,39881308
0.01409388,28271143,0.1,282711430,970664,0.1,9706640
0.090101,39721049,0.04,993026225,29783107,0.04,744577675
0.062711,24974213,0.01,2497421300,12694600,0.01,1269460000
0.03913093,10092557,0.04,252313925,23589264,0.04,589731600
0.00034904,18806157,0.999,18824981,31401472,0.999,31432904
0.00114608,22356633,0.5,44713266,9971116,0.5,19942232
0.00061011,37195592,0.999,37232824,35326852,0.999,35362214
0.09864998,24920060,0.01,2492006000,31165353,0.01,3116535300
8.607e-05,3613632,0.999,3617249,16204002,0.999,16220222
0.02428579,36630829,0.1,366308290,38981709,0.1,389817090
0.00095892,8176878,0.5,16353756,19487577,0.5,38975154
0.00188899,11393018,0.5,22786036,39879665,0.5,79759330
0.06863809,28207824,0.01,2820782400,13724187,0.01,1372418700
0.00058198,34148446,0.999,34182628,33152180,0.999,33185365
0.10311484,22538173,0.01,2253817300,37003315,0.01,3700331500
0.04201293,8093947,0.04,202348675,32067502,0.04,801687550
0.02466297,1266795,0.01,126679500,18007420,0.01,1800742000
0.01147389,1470126,0.1,14701260,23459801,0.1,234598010
0.01433802,26323349,0.1,263233490,9042327,0.1,90423270
0.04907489,24863051,0.01,2486305100,7590379,0.01,759037900
0.0001781,10172709,0.999,10182891,15615568,0.999,15631199
0.00045609,20468468,0.999,20488956,20457560,0.999,20478038
0.01264095,15434786,0.1,154347860,22400754,0.1,224007540
0.06742597,23154595,0.04,578864875,29075391,0.04,726884775
0.00199795,34058723,0.5,68117446,24962217,0.5,49924434
0.00010705,29385846,0.999,29415261,2895503,0.999,2898401
0.04636908,23769220,0.04,594230500,13644372,0.04,341109300
8.512e-05,153813,0.999,153966,39419174,0.999,39458632
0.0434072,2754950,0.01,275495000,37876228,0.01,3787622800
0.00129485,14369004,0.5,28738008,23906956,0.5,47813912
0.00153708,27575085,0.5,55150170,18318792,0.5,36637584
0.08723807,28864375,0.04,721609375,35480576,0.04,887014400
0.00227594,31399089,0.5,62798178,39226394,0.5,78452788
0.01705003,8460872,0.1,84608720,32432733,0.1,324327330
0.01779604,31984235,0.1,319842350,12051000,0.1,120510000
0.05741405,17089678,0.04,427241950,31564236,0.04,789105900
0.04454398,8340970,0.01,834097000,20052125,0.01,2005212500
0.00040221,37798395,0.999,37836231,23303909,0.999,23327236
0.00108099,2330831,0.5,4661662,24824101,0.5,49648202
0.010432,18603400,0.1,186034000,10755920,0.1,107559200
0.06238222,25135936,0.04,628398400,21919200,0.04,547980000
0.00040197,24530732,0.999,24555287,31389385,0.999,31420805
0.08903503,30690655,0.01,3069065500,19829344,0.01,1982934400
0.01860404,1784202,0.01,178420200,12177731,0.01,1217773100
0.02124786,18139766,0.1,181397660,37184390,0.1,371843900
0.00161695,2826754,0.1,28267540,2606685,0.1,26066850
0.00012493,35268554,0.999,35303857,3679705,0.999,3683388
0.03021002,13587849,0.01,1358784900,5250810,0.01,525081000
0.00162292,13700979,0.5,27401958,31995836,0.5,63991672
0.00102806,19305612,0.5,38611224,10429149,0.5,20858298
0.03420901,8985849,0.04,224646225,19918143,0.04,497953575
0.04042912,9229603,0.04,230740075,26459854,0.04,661496350
0.02181196,6223152,0.04,155578800,11624384,0.04,290609600
0.00194097,34538535,0.5,69077070,22523020,0.5,45046040
0.01215315,14712864,0.1,147128640,20710035,0.1,207100350
0.074821,30158276,0.01,3015827600,15351354,0.01,1535135400
0.03678083,11463074,0.01,1146307400,9105247,0.01,910524700
0.00929284,5373874,0.1,53738740,17466154,0.1,174661540
0.06281304,14802817,0.01,1480281700,19591699,0.01,1959169900
0.01048303,9533326,0.1,95333260,19131708,0.1,191317080
0.09360814,29770019,0.01,2977001900,22119932,0.01,2211993200
0.06467199,30722288,0.04,768057200,20290164,0.04,507254100
0.00028706,14790017,0.999,14804821,37658688,0.999,37696384
0.07863498,18209595,0.01,1820959500,25548460,0.01,2554846000
0.02007604,26337593,0.1,263375930,33939110,0.1,339391100
0.00039601,7980605,0.5,15961210,4272798,0.5,8545596
0.02023888,22055530,0.1,220555300,34688069,0.1,346880690
0.01955605,33625816,0.1,336258160,19249135,0.1,192491350
0.00041604,23783679,0.999,23807486,37451476,0.999,37488964
0.00026083,12926326,0.999,12939265,39685917,0.999,39725642
0.00013804,33210311,0.999,33243554,3724252,0.999,3727979
0.00135493,31493869,0.5,62987738,2641014,0.5,5282028
0.00021601,31240074,0.999,31271345,10972447,0.999,10983430
0.00258398,39652588,0.5,79305176,39358597,0.5,78717194
0.13011098,39686741,0.01,3968674100,39816378,0.01,3981637800
