time,size1,density1,universe1,size2,density2,universe2
0.00039101,6351963,0.5,12703926,6740184,0.5,13480368
0.0003469,7788791,0.5,15577582,3425619,0.5,6851238
0.00011396,2393958,0.5,4787916,1845229,0.5,3690458
0.00022793,3527425,0.5,7054850,4128938,0.5,8257876
0.00040984,6008490,0.5,12016980,7223323,0.5,14446646
0.00020003,4397813,0.5,8795626,2299517,0.5,4599034
0.00023794,4611691,0.5,9223382,3652350,0.5,7304700
0.00029683,7865092,0.5,15730184,384717,0.5,769434
0.00033498,6920312,0.5,13840624,3813893,0.5,7627786
8.607e-05,1372613,0.5,2745226,1951212,0.5,3902424
0.00013804,3084853,0.5,6169706,1719907,0.5,3439814
0.0005188,8907426,0.5,17814852,8597143,0.5,17194286
0.00037098,124788,0.5,249576,9849070,0.5,19698140
0.00024891,7151596,0.5,14303192,858936,0.5,1717872
0.00042295,2138369,0.5,4276738,9805563,0.5,19611126
0.00043797,8171926,0.5,16343852,5890414,0.5,11780828
0.00024509,256104,0.5,512208,6500823,0.5,13001646
0.00013113,3583654,0.5,7167308,237356,0.5,474712
0.00037694,7344609,0.5,14689218,4887908,0.5,9775816
0.00043988,4245926,0.5,8491852,9220744,0.5,18441488
0.00022507,2394785,0.5,4789570,4984298,0.5,9968596
0.00020313,228014,0.5,456028,5542053,0.5,11084106
0.00018215,476319,0.5,952638,4939477,0.5,9878954
0.00012112,93732,0.5,187464,3512951,0.5,7025902
0.00050807,5508060,0.5,11016120,9901031,0.5,19802062
3.29e-05,643904,0.5,1287808,335283,0.5,670566
0.000453,7926278,0.5,15852556,6570968,0.5,13141936
0.00051594,9743082,0.5,19486164,6266983,0.5,12533966
0.00041986,5334075,0.5,10668150,8134127,0.5,16268254
0.00023484,6486871,0.5,12973742,1363455,0.5,2726910
0.00032806,6414955,0.5,12829910,3481761,0.5,6963522
0.00023293,4475212,0.5,8950424,2676480,0.5,5352960
0.00046682,3184104,0.5,6368208,9882001,0.5,19764002
9.799e-05,2693504,0.5,5387008,1070903,0.5,2141806
0.00044513,4026682,0.5,8053364,9358367,0.5,18716734
0.00048709,9444817,0.5,18889634,5119952,0.5,10239904
0.00016093,4136480,0.5,8272960,1298575,0.5,2597150
0.00026703,4792100,0.5,9584200,4440226,0.5,8880452
0.00032902,1633378,0.5,3266756,7709233,0.5,15418466
0.00030589,8766093,0.5,17532186,798703,0.5,1597406
0.00030398,8675049,0.5,17350098,1023064,0.5,2046128
0.00042915,8936522,0.5,17873044,4885706,0.5,9771412
0.00014091,4234470,0.5,8468940,543111,0.5,1086222
0.00045896,2985582,0.5,5971164,9898123,0.5,19796246
0.00032401,608787,0.5,1217574,8346807,0.5,16693614
0.0003612,8812142,0.5,17624284,2397090,0.5,4794180
0.00046802,6110394,0.5,12220788,8659695,0.5,17319390
0.00039816,6009084,0.5,12018168,7193708,0.5,14387416
0.00042605,7071236,0.5,14142472,7137772,0.5,14275544
0.00032496,354744,0.5,709488,8382095,0.5,16764190
0.00022292,4415518,0.5,8831036,3697246,0.5,7394492
0.00051999,6317576,0.5,12635152,9810940,0.5,19621880
0.00030398,7433821,0.5,14867642,2092814,0.5,4185628
0.00016403,461676,0.5,923352,4272719,0.5,8545438
0.00011802,3362429,0.5,6724858,580353,0.5,1160706
0.00056696,9419511,0.5,18839022,7182034,0.5,14364068
0.00017881,4716484,0.5,9432968,1364679,0.5,2729358
