time,large1,dense1,large2,dense2,copy_on_write,run_containers,amalgamation,gcc_optimization,avx_enabled,size1,universe1,size2,universe2
0.00013709,True,False,True,True,True,True,True,True,False,1048583,67109314,1048572,1572859
0.00110912,True,False,True,True,False,True,False,False,True,1048572,67108609,1048586,1572881
5.01e-06,False,False,False,True,False,False,False,True,False,130,8328,135,212
7.606e-05,True,True,True,True,True,False,True,True,True,1048569,1572862,1048574,1572870
8.11e-06,False,True,False,True,False,True,True,False,False,127,195,134,208
4.05e-06,False,True,False,False,False,False,False,False,False,135,210,125,8001
4.411e-05,True,False,False,False,True,True,False,False,False,1048580,67109129,132,8448
8.11e-06,True,True,False,True,True,False,False,False,False,1048572,1572864,126,193
6.7e-05,False,True,True,False,True,True,False,False,False,132,198,1048568,67108354
1.192e-05,True,True,False,True,True,False,False,False,True,1048569,1572857,126,191
0.00089002,False,True,True,False,False,True,True,False,True,124,191,1048584,67109376
5.984e-05,True,True,False,False,False,False,False,False,False,1048579,1572878,119,7622
0.00077701,False,True,True,False,False,False,False,False,True,133,207,1048570,67108489
7.15e-06,True,True,False,False,True,False,False,False,False,1048571,1572856,122,7818
4.292e-05,True,False,False,True,True,False,False,False,False,1048580,67109124,131,201
9.06e-06,False,True,False,False,True,True,False,False,True,136,209,129,8263
6.2e-06,False,False,True,True,True,False,True,False,True,134,8586,1048580,1572874
3.886e-05,True,False,False,False,True,False,True,True,False,1048583,67109318,138,8838
7.606e-05,False,True,True,True,False,False,True,True,True,129,195,1048576,1572873
6.795e-05,True,True,False,False,False,True,True,False,True,1048579,1572875,137,8777
8.11e-06,False,True,False,False,False,True,True,False,True,131,196,131,8393
0.00110817,True,False,True,True,False,False,False,False,False,1048585,67109443,1048582,1572876
6.7e-05,True,True,False,False,False,True,False,True,False,1048571,1572856,133,8512
7.319e-05,True,True,False,False,False,False,False,True,False,1048580,1572870,129,8256
0.00018287,True,True,True,True,False,False,False,False,False,1048585,1572877,1048575,1572871
9.06e-06,True,True,False,True,True,False,True,False,False,1048574,1572869,134,209
0.00024199,True,True,True,True,True,True,False,False,True,1048566,1572858,1048574,1572861
5.96e-06,True,True,False,True,True,True,False,True,False,1048571,1572863,121,184
6.91e-06,False,True,False,False,False,True,True,True,False,124,189,129,8265
0.00092316,True,False,True,True,False,False,False,True,True,1048569,67108426,1048572,1572868
1.001e-05,False,False,False,True,False,True,False,False,True,126,8074,132,200
0.00080585,True,False,False,False,False,False,False,True,True,1048583,67109312,124,7941
7.701e-05,False,False,True,True,False,True,True,False,False,132,8452,1048578,1572877
4.983e-05,False,True,True,False,True,False,False,False,True,125,195,1048568,67108359
0.00030017,True,True,True,False,True,True,False,False,False,1048586,1572884,1048584,67109379
0.0008831,True,False,True,True,False,True,True,True,True,1048584,67109377,1048568,1572852
0.00074506,False,True,True,False,False,True,True,True,False,122,190,1048586,67109504
6.7e-05,True,True,False,False,False,True,True,False,False,1048574,1572870,130,8329
8.11e-06,False,False,False,False,False,True,True,True,True,122,7815,125,8008
0.00073409,True,False,False,False,False,True,True,True,False,1048567,67108295,127,8138
4.387e-05,False,True,True,False,True,True,True,True,False,137,207,1048569,67108424
0.00084901,True,True,True,False,False,False,True,True,False,1048583,1572882,1048582,67109256
0.00077605,False,False,True,False,False,True,True,True,False,128,8202,1048577,67108933
1.001e-05,False,True,True,True,True,False,True,False,False,121,187,1048575,1572864
7.87e-06,False,True,False,True,False,False,False,False,False,133,201,127,197
6.485e-05,False,True,True,True,False,False,False,True,True,137,209,1048585,1572882
4.101e-05,False,True,True,False,True,False,True,True,False,121,182,1048575,67108809
6.91e-06,False,True,False,True,False,True,False,False,True,137,215,137,205
9.012e-05,True,True,True,True,True,True,False,True,True,1048583,1572879,1048577,1572867
8.82e-06,False,False,False,True,False,True,False,True,False,123,7879,124,193
4.506e-05,True,False,False,False,True,True,True,False,True,1048570,67108482,124,7941
7.15e-06,False,True,False,True,False,False,False,True,True,123,191,129,199
6.91e-06,False,False,True,True,True,False,True,True,True,119,7620,1048574,1572861
0.01883292,True,False,True,False,True,False,False,False,False,1048567,67108291,1048575,67108803
4.22e-05,False,True,True,False,True,False,False,False,False,126,198,1048578,67109002
0.00092101,True,False,True,True,False,True,False,True,False,1048581,67109190,1048566,1572850
6.199e-05,False,True,True,True,False,False,False,False,False,132,200,1048581,1572872
0.00086403,True,True,True,False,False,False,False,True,False,1048569,1572861,1048567,67108288
6.7e-05,True,True,False,True,False,False,False,False,True,1048576,1572874,131,204
0.00082898,False,True,True,False,False,True,True,True,True,135,210,1048568,67108352
0.00079203,True,False,False,True,False,True,False,True,True,1048586,67109506,126,196
4.05e-06,False,True,False,True,True,True,True,True,False,130,195,118,181
7.15e-06,False,False,True,True,True,False,False,True,False,130,8325,1048583,1572878
0.01893806,True,False,True,False,True,True,False,False,False,1048573,67108672,1048571,67108545
6.91e-06,False,False,True,True,True,False,False,False,False,123,7879,1048586,1572880
5.96e-06,False,True,False,True,False,True,False,False,False,123,187,118,178
0.000741,True,False,False,False,False,True,False,True,True,1048567,67108294,130,8324
0.00014615,True,True,True,False,True,True,True,False,True,1048583,1572878,1048584,67109381
0.00023103,True,True,True,True,False,False,False,False,True,1048580,1572876,1048575,1572864
8.11e-06,False,False,False,True,False,False,True,False,True,120,7680,125,189
0.00013399,True,True,True,False,True,False,False,True,True,1048566,1572854,1048584,67109378
5.01e-06,False,False,False,True,True,False,False,False,False,125,8005,135,209
0.00077391,False,True,True,False,False,False,False,False,False,132,204,1048570,67108482
0.00013304,True,False,True,True,True,False,True,False,True,1048566,67108227,1048573,1572868
0.00340199,True,False,True,False,False,True,False,True,True,1048579,67109056,1048578,67109002
4.101e-05,True,False,False,False,True,False,True,True,True,1048580,67109126,131,8388
5.96e-06,False,False,False,False,False,True,True,True,False,134,8577,129,8259
0.0008142,False,False,True,False,False,True,False,False,False,119,7617,1048580,67109123
1.097e-05,False,True,True,True,True,True,False,False,False,135,204,1048580,1572874
7.2e-05,False,True,True,True,False,True,False,False,False,123,193,1048570,1572855
7.15e-06,False,True,False,True,False,True,True,True,True,123,190,132,203
5.102e-05,False,True,True,False,True,False,True,False,True,122,184,1048573,67108682
0.00076008,True,False,False,True,False,False,False,True,False,1048577,67108935,125,190
0.000808,True,False,False,True,False,True,True,False,True,1048581,67109188,134,207
4.77e-06,False,True,False,True,True,True,False,True,True,132,200,124,186
0.00078201,False,True,True,False,False,False,True,False,True,133,204,1048581,67109186
6.39e-05,True,True,False,False,False,True,True,True,False,1048569,1572858,121,7748
4.506e-05,True,False,False,True,True,True,False,True,True,1048575,67108809,119,182
8.11e-06,True,True,False,True,True,True,False,True,True,1048566,1572854,128,200
0.0008831,True,False,True,True,False,False,False,False,True,1048571,67108548,1048582,1572874
6.91e-06,False,True,False,True,False,False,True,True,False,131,197,129,194
0.00075793,False,True,True,False,False,False,True,True,True,122,183,1048574,67108745
8.11e-06,False,False,False,True,False,True,True,True,False,123,7875,133,207
9.06e-06,False,False,False,True,True,True,True,True,True,121,7746,125,190
8.11e-06,False,False,False,True,True,True,True,False,True,124,7940,129,199
6.91e-06,False,True,True,True,True,False,False,True,False,124,190,1048584,1572876
8.702e-05,False,False,True,True,False,False,True,False,True,131,8384,1048579,1572873
6.7e-05,True,True,False,False,False,False,False,False,True,1048569,1572863,121,7754
3.6e-05,True,False,False,False,True,True,False,True,True,1048568,67108354,135,8649
1.001e-05,True,True,False,False,True,False,False,False,True,1048578,1572867,122,7814
0.00080109,True,False,False,True,False,True,False,False,False,1048570,67108485,127,199
5.01e-06,False,False,False,False,True,False,False,True,False,127,8137,138,8836
1.001e-05,False,False,False,True,True,True,True,False,False,138,8839,126,193
1.001e-05,False,True,False,False,True,True,False,True,True,138,207,135,8640
4.816e-05,True,False,False,True,True,True,False,True,False,1048573,67108674,126,192
5.01e-06,True,True,False,False,True,True,False,True,True,1048582,1572881,124,7942
6.2e-06,True,True,False,True,True,False,False,True,True,1048582,1572883,118,186
8.11e-06,False,True,False,False,False,False,True,False,True,126,195,134,8584
5.96e-06,True,True,False,False,True,True,False,False,False,1048570,1572860,121,7752
0.00022602,True,True,True,True,False,False,True,False,True,1048572,1572865,1048571,1572865
1.192e-05,True,True,False,True,True,True,True,False,True,1048567,1572857,132,200
0.00014997,True,False,True,True,True,True,False,False,True,1048568,67108359,1048583,1572879
5.96e-06,True,True,False,False,True,False,True,False,False,1048572,1572858,134,8584
8.893e-05,True,True,True,True,False,False,False,True,True,1048569,1572859,1048577,1572865
4.506e-05,True,False,False,False,True,False,False,False,False,1048572,67108611,120,7684
0.00073504,False,True,True,False,False,False,True,True,False,118,182,1048579,67109059
6.91e-06,False,True,False,False,True,False,True,False,False,122,185,124,7938
5.889e-05,False,False,True,True,False,True,False,False,True,118,7557,1048566,1572857
0.00014997,True,True,True,False,True,False,True,False,True,1048578,1572872,1048578,67109002
3.81e-06,False,True,False,True,False,True,False,True,True,133,199,125,187
0.000144,True,True,True,False,True,False,True,True,True,1048579,1572876,1048568,67108358
7.87e-06,False,False,False,False,False,False,True,True,False,135,8649,137,8772
0.00018501,True,True,True,True,True,False,False,False,False,1048566,1572854,1048568,1572862
1.502e-05,False,False,True,True,True,True,True,False,True,123,7876,1048573,1572864
6.89e-05,True,True,False,True,False,True,True,True,False,1048576,1572873,133,199
0.00087905,True,True,True,False,False,False,False,False,True,1048575,1572867,1048575,67108805
0.00013614,True,False,True,True,True,False,True,False,False,1048570,67108482,1048575,1572866
0.00015903,True,True,True,False,True,True,False,True,False,1048582,1572874,1048567,67108292
9.06e-06,False,False,False,True,True,False,True,False,False,133,8512,120,188
0.01967001,True,False,True,False,True,True,True,False,True,1048570,67108486,1048570,67108488
7.51e-05,True,True,True,True,True,True,True,True,False,1048567,1572854,1048572,1572864
7.82e-05,False,False,False,True,True,True,True,True,False,122,7808,127,198
3.219e-05,True,False,False,True,True,False,False,True,False,1048584,67109385,136,212
8.82e-06,False,True,False,False,True,True,True,False,False,132,198,119,7620
6.986e-05,False,True,True,True,False,False,False,True,False,121,181,1048580,1572878
0.00110388,True,True,True,False,False,True,False,False,True,1048575,1572863,1048581,67109185
1.001e-05,False,True,True,True,True,False,False,False,False,137,211,1048569,1572856
0.00015092,True,True,True,False,True,False,True,True,False,1048583,1572884,1048571,67108551
0.00463796,True,False,True,False,True,True,True,True,True,1048579,67109057,1048568,67108359
1.287e-05,False,False,True,True,True,True,True,True,True,127,8137,1048578,1572876
0.00077605,True,False,False,False,False,False,True,True,False,1048582,67109257,129,8266
1.097e-05,False,True,True,True,True,False,True,True,True,131,203,1048572,1572865
1.097e-05,False,False,True,True,True,False,False,False,True,133,8515,1048581,1572871
6.819e-05,False,False,True,True,False,False,True,True,False,135,8642,1048573,1572868
9.489e-05,True,True,True,True,True,False,False,True,True,1048581,1572879,1048572,1572864
0.00105906,True,False,True,True,False,False,True,True,True,1048576,67108869,1048580,1572876
0.00016809,True,True,True,False,True,True,False,False,True,1048574,1572871,1048572,67108616
0.01981211,True,False,True,False,False,True,True,False,True,1048584,67109378,1048575,67108800
9.06e-06,False,False,False,False,False,False,False,False,True,120,7684,119,7625
0.00017095,True,False,True,True,True,True,True,True,True,1048581,67109192,1048581,1572880
4.101e-05,True,False,False,False,True,True,True,True,False,1048581,67109191,138,8837
4.697e-05,False,False,True,False,True,False,False,False,True,125,8007,1048577,67108936
8.11e-06,False,False,False,True,True,False,True,False,True,135,8650,137,211
0.00026822,True,False,True,True,True,False,False,False,False,1048568,67108358,1048574,1572863
1.192e-05,False,False,False,True,False,True,True,False,True,138,8832,137,206
0.00076103,False,False,True,False,False,False,True,True,True,135,8650,1048568,67108359
7.15e-06,False,False,False,True,True,False,False,False,True,118,7554,128,199
4.005e-05,False,True,True,False,True,False,False,False,False,118,178,1048578,67109001
1.001e-05,False,False,False,True,True,True,False,False,True,132,8452,127,192
5.01e-06,False,True,False,True,False,True,True,False,False,126,193,132,204
1.001e-05,True,True,False,False,True,True,True,False,True,1048568,1572852,131,8391
4.983e-05,False,True,True,False,True,False,True,False,True,118,186,1048581,67109193
4.22e-05,False,False,True,False,True,False,False,False,False,121,7746,1048583,67109318
0.00339818,True,False,True,False,True,True,True,True,True,1048574,67108740,1048570,67108480
0.00076795,True,False,False,False,False,True,False,False,True,1048572,67108618,138,8841
0.00074005,True,False,False,False,False,True,False,True,True,1048582,67109256,135,8650
0.00075197,False,True,True,False,False,False,False,False,True,121,184,1048567,67108292
0.00086498,True,False,True,True,False,False,True,False,False,1048574,67108744,1048567,1572857
6.39e-05,False,True,True,True,False,False,False,False,False,137,209,1048583,1572878
8.512e-05,True,True,True,True,False,False,False,True,False,1048578,1572867,1048567,1572851
6.2e-06,True,True,False,False,True,True,True,True,False,1048576,1572870,118,7560
5.96e-06,False,True,False,True,False,False,True,True,True,123,190,135,204
0.00015211,True,True,True,False,True,True,False,True,False,1048572,1572860,1048573,67108675
9.06e-06,False,True,False,False,False,True,True,True,True,118,181,126,8064
3.6e-05,True,False,False,True,True,False,False,True,True,1048571,67108546,130,205
0.00087595,True,False,True,True,False,False,False,True,True,1048581,67109191,1048569,1572863
8.11e-06,False,False,True,True,True,True,False,False,False,125,8008,1048576,1572870
0.00017786,True,True,True,True,True,True,False,False,False,1048581,1572871,1048580,1572874
8.11e-06,False,True,False,False,True,False,True,True,False,119,180,129,8265
5.96e-06,False,True,False,True,True,True,False,False,False,121,188,127,190
0.00075984,False,True,True,False,False,False,True,False,False,118,179,1048567,67108292
4.792e-05,False,True,True,False,True,True,False,True,True,138,207,1048577,67108931
7.15e-06,False,True,False,False,True,True,False,True,True,118,186,125,8000
5.96e-06,False,False,True,True,True,False,True,True,True,135,8643,1048576,1572868
0.00076199,False,False,True,False,False,False,False,True,True,127,8131,1048579,67109062
3.505e-05,False,False,True,False,True,False,False,True,True,130,8330,1048583,67109320
6.39e-05,True,True,False,True,False,False,False,False,False,1048574,1572868,135,207
6.91e-06,False,True,True,True,True,True,False,True,True,133,209,1048579,1572871
0.01968002,True,False,True,False,True,True,True,False,True,1048575,67108804,1048579,67109064
0.00075102,False,True,True,False,False,False,True,False,True,121,182,1048579,67109056
4.601e-05,False,False,True,False,True,True,True,False,False,136,8707,1048578,67109001
0.00094795,True,False,True,True,False,True,True,False,True,1048577,67108930,1048569,1572860
4.315e-05,True,False,False,False,True,True,False,False,False,1048573,67108676,125,8008
7.606e-05,False,True,True,True,False,True,False,False,True,119,185,1048580,1572877
4.05e-06,False,False,False,True,True,False,False,False,False,121,7752,138,214
9.06e-06,False,False,False,True,False,True,False,False,False,119,7620,131,206
6.91e-06,True,True,False,False,True,True,False,False,True,1048583,1572876,137,8774
5.01e-06,False,True,False,True,False,True,False,False,True,131,198,133,207
9.06e-06,False,False,False,False,True,False,False,False,True,124,7936,120,7690
4.601e-05,True,False,False,False,True,False,True,False,False,1048582,67109248,133,8517
7.2e-05,False,False,True,True,False,False,False,False,True,138,8841,1048584,1572877
0.00014615,True,True,True,False,True,True,True,False,True,1048574,1572866,1048575,67108806
0.00011802,True,False,True,True,True,False,True,True,True,1048580,67109124,1048569,1572861
6.91e-06,False,True,False,True,True,True,True,False,True,131,196,124,193
1.001e-05,False,True,True,True,True,False,True,True,True,124,196,1048573,1572861
4.101e-05,True,False,False,True,True,False,False,False,False,1048577,67108932,122,189
0.00080609,False,True,True,False,False,True,False,False,True,119,178,1048584,67109376
7.105e-05,True,True,False,False,False,True,True,False,True,1048570,1572856,132,8448
8.297e-05,False,True,True,True,False,False,False,False,True,131,200,1048579,1572874
5.96e-06,False,True,False,True,True,True,True,True,False,133,208,120,184
3.481e-05,True,False,False,True,True,False,True,True,False,1048579,67109060,126,191
4.601e-05,True,False,False,True,True,True,False,True,True,1048583,67109321,136,214
0.00015688,True,True,True,False,True,False,True,False,False,1048586,1572886,1048568,67108359
0.00076413,False,False,True,False,False,False,False,False,False,125,8000,1048569,67108424
4.601e-05,True,False,False,False,True,True,True,False,True,1048576,67108873,123,7881
0.01897001,True,False,True,False,True,True,False,False,False,1048566,67108227,1048580,67109126
5.96e-06,False,True,False,True,False,True,True,True,False,120,185,119,184
6.91e-06,False,True,False,False,False,False,True,True,True,137,206,119,7626
0.00086904,True,True,True,False,False,False,False,True,True,1048566,1572857,1048573,67108677
0.01881194,True,False,True,False,True,False,False,False,False,1048573,67108676,1048580,67109130
6.413e-05,False,True,True,False,True,True,False,False,True,125,188,1048570,67108485
6.509e-05,True,False,False,True,True,True,False,False,True,1048575,67108809,128,202
0.00342107,True,False,True,False,False,True,True,True,True,1048585,67109444,1048580,67109125
7.01e-05,False,False,True,True,False,True,False,False,False,120,7690,1048585,1572886
7.987e-05,False,True,True,True,False,True,True,False,True,135,212,1048579,1572876
7.87e-06,False,False,False,False,False,True,True,False,False,125,8003,132,8448
0.00077009,False,False,True,False,False,True,False,False,False,135,8648,1048574,67108745
0.003438,True,False,True,False,True,True,False,True,True,1048585,67109450,1048571,67108546
6.91e-06,False,True,False,False,True,False,True,True,True,136,214,131,8385
0.00013494,True,False,True,True,True,False,True,True,False,1048575,67108807,1048582,1572876
0.00076795,False,False,True,False,False,True,False,True,True,132,8448,1048569,67108416
5.01e-06,False,False,False,False,True,True,True,True,False,131,8389,132,8452
6.2e-06,False,True,False,True,False,False,False,False,False,138,208,131,196
1.478e-05,False,True,True,True,True,True,False,False,False,125,197,1048584,1572881
0.00086188,True,True,True,False,False,False,True,True,True,1048577,1572866,1048574,67108736
3.314e-05,False,False,True,False,True,False,False,True,False,138,8841,1048571,67108550
5.01e-06,False,True,False,False,False,True,False,True,False,137,209,135,8645
0.00079012,True,False,False,True,False,True,False,False,True,1048584,67109378,134,211
5.01e-06,False,True,False,True,True,True,True,False,False,120,187,122,192
4.792e-05,True,False,False,True,True,True,True,True,True,1048572,67108616,125,197
0.00080299,False,True,True,False,False,True,True,False,True,120,186,1048572,67108611
0.00011301,True,False,True,True,True,False,False,True,True,1048583,67109321,1048571,1572862
0.01949,True,False,True,False,False,False,False,False,False,1048584,67109380,1048579,67109066
1.502e-05,False,True,True,True,True,False,True,False,True,124,193,1048577,1572870
6.318e-05,True,True,False,True,False,True,False,True,True,1048581,1572873,128,195
5.01e-06,False,False,False,False,False,False,True,True,True,126,8065,125,8007
3.6e-05,False,False,True,False,True,True,False,True,True,122,7810,1048566,67108233
4.601e-05,False,True,True,False,True,True,False,True,False,138,214,1048579,67109061
0.00341797,True,False,True,False,True,False,True,True,False,1048570,67108488,1048581,67109190
8.82e-06,True,True,False,False,True,False,True,True,False,1048585,1572884,137,8778
0.00013781,True,True,True,False,True,True,True,True,False,1048581,1572877,1048571,67108548
6.7e-05,True,True,False,True,False,True,True,True,False,1048566,1572857,136,208
3.695e-05,True,False,False,False,True,True,False,True,True,1048584,67109383,135,8650
0.00074291,True,False,False,True,False,False,False,True,True,1048583,67109314,119,188
6.914e-05,True,False,False,True,True,True,False,False,False,1048578,67109000,119,183
0.00014901,True,True,True,False,True,False,True,False,True,1048584,1572886,1048568,67108358
0.00026011,True,True,True,True,True,True,False,False,True,1048572,1572861,1048576,1572872
0.00094104,True,False,True,True,False,True,False,False,True,1048585,67109442,1048567,1572860
4.387e-05,False,True,True,False,True,False,True,False,False,136,205,1048572,67108610
0.00076604,True,False,False,False,False,False,False,True,True,1048569,67108417,136,8711
6.485e-05,False,False,True,True,False,False,False,False,False,129,8262,1048577,1572874
7.01e-05,False,True,True,True,False,True,False,True,False,125,188,1048584,1572881
8.82e-06,False,False,False,False,True,False,True,False,True,134,8586,134,8579
6.199e-05,False,False,True,True,False,False,False,True,False,122,7818,1048579,1572877
1.097e-05,False,True,False,True,True,False,True,False,True,124,187,133,199
7.15e-06,False,False,False,False,False,False,True,False,False,137,8776,120,7690
5.96e-06,False,False,False,False,True,True,False,True,True,129,8266,127,8138
0.00023413,True,True,True,True,True,False,True,False,False,1048586,1572888,1048586,1572884
7.87e-06,False,False,False,True,False,False,True,True,True,135,8643,131,205
0.00076795,True,False,False,True,False,True,True,True,True,1048574,67108746,138,211
0.000772,True,False,False,True,False,True,True,False,True,1048575,67108803,123,189
1.001e-05,False,False,True,True,True,True,True,True,False,135,8644,1048574,1572867
0.00106215,True,False,True,True,False,True,True,False,False,1048581,67109188,1048573,1572868
8.11e-06,True,True,False,False,True,False,False,True,True,1048568,1572855,121,7752
7.87e-06,False,True,True,True,True,False,False,True,True,137,209,1048568,1572860
0.00013089,True,False,True,True,True,True,True,False,False,1048584,67109380,1048573,1572867
0.00079107,True,False,False,False,False,True,True,False,True,1048579,67109057,121,7752
0.00341606,True,False,True,False,True,False,False,True,True,1048570,67108486,1048570,67108485
3.91e-05,False,True,True,False,True,False,False,True,True,121,184,1048582,67109249
7.15e-06,False,False,False,True,True,False,True,True,False,138,8841,120,185
0.00016189,True,False,True,True,True,True,False,True,False,1048567,67108295,1048576,1572866
7.87e-06,False,False,False,True,True,True,True,True,True,124,7938,119,184
0.01972508,True,False,True,False,False,False,False,False,True,1048580,67109122,1048580,67109125
0.00076103,True,False,False,True,False,False,False,False,False,1048581,67109194,136,204
6.604e-05,False,False,True,False,True,True,True,False,True,130,8323,1048569,67108419
4.601e-05,False,False,True,False,True,False,True,False,True,130,8329,1048581,67109187
7.701e-05,True,True,False,True,False,True,True,False,False,1048575,1572866,126,192
0.01965213,True,False,True,False,False,False,True,False,False,1048578,67109001,1048582,67109254
5.01e-06,False,False,False,False,True,False,False,True,False,131,8390,127,8137
7.486e-05,True,True,False,True,False,True,False,False,True,1048579,1572868,130,200
4.05e-06,False,True,False,False,True,False,False,False,False,136,206,118,7554
4.482e-05,False,False,True,False,True,True,False,False,False,136,8714,1048580,67109128
6.604e-05,True,True,False,False,False,False,False,True,False,1048575,1572871,132,8457
5.96e-06,False,False,False,False,False,True,False,True,True,133,8514,127,8130
0.00022817,True,True,True,True,False,False,True,False,False,1048581,1572871,1048581,1572873
6.413e-05,True,True,False,False,False,False,False,False,True,1048566,1572852,121,7745
5.96e-06,False,False,False,False,True,True,False,False,False,133,8514,138,8837
0.00013018,True,False,True,True,True,True,False,False,True,1048574,67108745,1048570,1572863
6.89e-05,False,True,True,True,False,False,False,True,False,127,194,1048569,1572858
9.06e-06,False,True,False,False,False,True,False,False,True,137,211,128,8195
8.82e-06,False,True,True,True,True,False,False,True,False,130,198,1048571,1572859
6.91e-06,True,True,False,True,True,False,True,False,False,1048572,1572867,122,188
1.001e-05,False,False,True,True,True,True,True,False,True,129,8259,1048576,1572871
0.00078893,False,True,True,False,False,True,False,True,False,125,190,1048572,67108616
9.06e-06,True,True,False,True,True,True,False,False,False,1048580,1572872,121,188
7.606e-05,True,True,True,True,False,True,True,True,True,1048568,1572854,1048577,1572870
7.391e-05,True,True,False,False,False,True,True,False,False,1048572,1572864,136,8708
0.00080419,True,False,False,False,False,True,True,False,False,1048568,67108360,136,8710
0.00088811,True,True,True,False,False,False,True,True,False,1048575,1572871,1048566,67108233
3.505e-05,True,False,False,False,True,False,False,True,False,1048579,67109057,118,7555
7.01e-05,False,False,True,True,False,True,True,True,True,128,8200,1048571,1572864
0.00099707,True,True,True,False,False,False,False,False,False,1048582,1572881,1048571,67108545
1.001e-05,False,False,False,True,False,True,False,False,True,118,7561,122,187
0.00012493,True,False,True,True,True,True,False,True,True,1048578,67108998,1048576,1572873
0.00077987,True,False,False,True,False,False,True,False,True,1048571,67108549,124,192
9.06e-06,False,True,False,False,True,True,True,True,False,126,197,127,8135
3.1e-06,False,False,False,True,True,False,False,True,False,123,7879,136,211
0.00015712,True,True,True,False,True,True,False,True,True,1048584,1572886,1048585,67109449
5.01e-06,False,False,False,True,True,False,False,True,True,132,8454,130,201
6.91e-06,False,False,False,False,False,True,False,False,True,132,8450,122,7808
7.15e-06,True,True,False,True,True,True,False,True,True,1048569,1572863,138,213
3.91e-05,True,False,False,True,True,False,False,True,False,1048577,67108931,128,192
1.407e-05,True,True,False,False,True,False,True,False,True,1048566,1572859,127,8131
1.597e-05,False,True,True,True,True,True,True,False,False,128,197,1048578,1572868
0.00107694,True,True,True,False,False,True,False,False,False,1048583,1572881,1048578,67109002
0.00076079,False,False,True,False,False,False,True,False,True,128,8193,1048586,67109508
7.606e-05,True,True,False,True,False,False,True,False,True,1048569,1572854,118,184
0.00073099,True,False,False,False,False,False,False,True,False,1048574,67108742,123,7874
9.06e-06,False,False,True,True,True,True,False,True,True,134,8586,1048566,1572856
0.00075793,True,False,False,False,False,True,False,True,False,1048570,67108481,118,7553
4.697e-05,True,False,False,True,True,True,True,True,False,1048579,67109066,137,215
0.0007391,False,True,True,False,False,True,False,True,True,132,203,1048576,67108864
0.00016689,True,False,True,True,True,False,False,True,False,1048585,67109450,1048566,1572852
5.01e-06,False,False,False,False,False,False,False,False,False,127,8134,128,8199
1.097e-05,False,True,False,True,False,False,False,False,True,128,198,131,206
0.00010681,True,True,True,True,False,True,False,True,False,1048584,1572876,1048566,1572854
4.697e-05,True,False,False,False,True,False,False,False,True,1048585,67109441,132,8455
6.485e-05,True,True,False,False,False,False,True,False,False,1048582,1572876,130,8326
6.89e-05,False,False,True,True,False,True,True,True,False,123,7876,1048586,1572880
0.00075412,False,False,True,False,False,False,True,False,False,131,8388,1048581,67109188
0.01968908,True,False,True,False,True,False,True,False,True,1048574,67108741,1048567,67108293
4.05e-06,False,False,False,True,False,False,False,False,False,120,7690,119,178
6.819e-05,True,True,False,False,False,True,False,False,True,1048576,1572869,134,8577
8.11e-06,False,False,False,True,False,True,True,False,False,135,8640,128,194
0.0001421,True,False,True,True,True,False,True,False,False,1048582,67109248,1048580,1572873
3.791e-05,False,False,True,False,True,False,True,True,True,134,8579,1048586,67109514
3.1e-06,False,True,False,False,True,False,False,True,False,124,187,135,8641
5.96e-06,False,True,False,False,True,False,False,True,True,118,180,124,7946
5.96e-06,False,True,False,False,True,True,False,True,False,133,207,124,7939
9.06e-06,False,False,False,False,False,False,False,True,True,122,7817,120,7684
1.001e-05,False,True,True,True,True,True,True,True,False,131,203,1048566,1572850
0.00089502,True,False,True,True,False,False,False,False,True,1048580,67109130,1048570,1572860
0.00077391,False,True,True,False,False,False,False,False,False,128,200,1048577,67108935
5.01e-06,False,False,False,False,False,False,True,True,False,136,8712,120,7686
6.91e-06,False,False,True,True,True,True,True,False,False,125,8003,1048578,1572870
5.01e-06,False,True,False,True,False,True,False,False,False,129,197,123,193
7.87e-06,False,False,True,True,True,False,True,False,True,134,8584,1048579,1572874
0.00085688,True,True,True,False,False,True,True,True,False,1048570,1572857,1048569,67108423
0.00078392,True,False,False,False,False,True,True,True,True,1048585,67109446,125,8010
1.383e-05,False,False,True,True,True,False,True,True,False,128,8199,1048574,1572864
5.96e-06,False,True,False,False,True,False,False,False,True,130,196,129,8261
9.06e-06,False,False,False,False,True,False,False,True,True,132,8456,120,7689
0.000278,True,True,True,False,True,True,False,False,False,1048578,1572870,1048584,67109379
4.05e-06,False,False,False,True,True,False,True,True,True,132,8458,133,199
0.0001421,True,True,True,False,True,False,False,True,True,1048584,1572876,1048586,67109507
1.216e-05,False,True,False,True,True,False,True,False,False,130,195,134,205
6.294e-05,False,False,True,True,False,True,False,True,False,137,8775,1048567,1572857
0.00087595,True,False,True,True,False,False,True,True,False,1048567,67108298,1048566,1572856
5.96e-06,False,True,False,True,True,False,False,True,True,126,198,136,209
0.00024104,True,True,True,True,False,True,True,False,False,1048581,1572872,1048579,1572875
5.96e-06,True,True,False,False,True,True,False,True,False,1048584,1572877,130,8325
7.87e-06,True,True,False,True,True,False,False,True,True,1048581,1572877,138,217
6.39e-05,False,True,True,True,False,False,True,True,False,126,194,1048573,1572861
0.00104809,True,False,True,True,False,True,False,False,False,1048577,67108928,1048575,1572872
9.06e-06,True,True,False,True,True,False,True,True,True,1048573,1572868,121,191
