time,size1,density1,universe1,size2,density2,universe2
0.00279999,52639996,0.8,65799995,76658239,0.8,95822798
0.00183201,16586920,0.8,20733650,59885934,0.8,74857417
0.00097799,2948131,0.8,3685163,36896260,0.8,46120325
0.00242496,46590789,0.8,58238486,66131073,0.8,82663841
0.00225616,25707599,0.8,32134498,71844606,0.8,89805757
0.0009861,1481398,0.8,1851747,38194587,0.8,47743233
0.002316,16265184,0.8,20331480,78517122,0.8,98146402
0.00370288,80533432,0.8,100666790,95022489,0.8,118778111
0.00064898,15888920,0.8,19861150,8217739,0.8,10272173
0.00255799,81487804,0.8,101859755,39101389,0.8,48876736
0.00235415,75707100,0.8,94633875,31674710,0.8,39593387
0.00063586,20083285,0.8,25104106,8846759,0.8,11058448
0.00132799,49602600,0.8,62003250,707289,0.8,884111
0.00282311,36102054,0.8,45127567,88353049,0.8,110441311
0.00345087,83385241,0.8,104231551,83576792,0.8,104470990
0.00139785,38947079,0.8,48683848,27652725,0.8,34565906
0.00186896,15814251,0.8,19767813,60903721,0.8,76129651
0.00046897,16552673,0.8,20690841,5646596,0.8,7058245
0.00316787,77980690,0.8,97475862,79786112,0.8,99732640
0.00195193,50271281,0.8,62839101,46405017,0.8,58006271
0.00233197,62441569,0.8,78051961,53601167,0.8,67001458
0.00134706,48199838,0.8,60249797,10224243,0.8,12780303
0.00333905,93610610,0.8,117013262,67616034,0.8,84520042
0.00127292,2660086,0.8,3325107,47987468,0.8,59984335
0.0009141,28817615,0.8,36022018,14326998,0.8,17908747
