time,size1,density1,universe1,size2,density2,universe2
0.05053592,92429159,0.1,924291590,21365701,0.1,213657010
0.00211406,52316202,0.8,65395252,52068248,0.8,65085310
0.01521611,41154717,0.25,164618868,65549877,0.25,262199508
0.02135491,94438948,0.25,377755792,52677671,0.25,210710684
0.04581118,75262506,0.1,752625060,61943818,0.1,619438180
0.01057792,48784535,0.25,195138140,17779328,0.25,71117312
0.00458694,21924730,0.25,87698920,5995240,0.25,23980960
0.01813793,83027309,0.25,332109236,33171346,0.25,132685384
0.02467895,20867947,0.1,208679470,43691771,0.1,436917710
0.013762,42720899,0.25,170883596,60580596,0.25,242322384
0.01470089,60804449,0.25,243217796,54307457,0.25,217229828
0.03757381,14272687,0.1,142726870,72008600,0.1,720086000
0.00150514,28712600,0.8,35890750,42148246,0.8,52685307
0.01971817,1304233,0.25,5216932,96472420,0.25,385889680
0.002913,77316327,0.8,96645408,57490361,0.8,71862951
0.01086211,5898312,0.1,58983120,20639273,0.1,206392730
0.02245903,89849136,0.25,359396544,90720165,0.25,362880660
0.018646,85679528,0.25,342718112,13481574,0.25,53926296
0.01844907,87486791,0.25,349947164,13471611,0.25,53886444
0.05239391,87568645,0.1,875686450,54923717,0.1,549237170
0.00311804,91701018,0.8,114626272,48124188,0.8,60155235
0.00087905,32163505,0.8,40204381,7413250,0.8,9266562
0.01702404,69950411,0.25,279801644,65617492,0.25,262469968
0.00126791,40577504,0.8,50721880,16663648,0.8,20829560
0.01823497,74162147,0.25,296648588,71362696,0.25,285450784
0.00180602,67531123,0.8,84413903,3491214,0.8,4364017
0.01004004,20830089,0.1,208300890,224742,0.1,2247420
0.05421901,90001881,0.1,900018810,57547448,0.1,575474480
0.00170612,55401218,0.8,69251522,16481174,0.8,20601467
0.02156186,87788585,0.25,351154340,81729519,0.25,326918076
0.00363207,88026761,0.8,110033451,90097428,0.8,112621785
0.02560806,44601237,0.1,446012370,24916709,0.1,249167090
0.02042794,88905305,0.25,355621220,44690925,0.25,178763700
0.00312304,88305043,0.8,110381303,66979313,0.8,83724141
0.0187881,61081116,0.25,244324464,78300756,0.25,313203024
0.05949807,98543157,0.1,985431570,78272048,0.1,782720480
0.02173305,42124190,0.1,421241900,2071161,0.1,20711610
0.00237417,66102454,0.8,82628067,46656493,0.8,58320616
0.00273299,8359423,0.8,10449278,96836073,0.8,121045091
0.01479506,28351045,0.1,283510450,3475755,0.1,34757550
0.01724505,76818618,0.25,307274472,33117146,0.25,132468584
0.00304508,75637336,0.8,94546670,76905652,0.8,96132065
0.04174614,64450436,0.1,644504360,69060899,0.1,690608990
0.0028851,95580705,0.8,119475881,24195385,0.8,30244231
0.00273705,75709113,0.8,94636391,52536856,0.8,65671070
0.00214887,72935905,0.8,91169881,15402177,0.8,19252721
0.01122403,21513419,0.25,86053676,51543588,0.25,206174352
0.0525322,50443642,0.1,504436420,88631514,0.1,886315140
0.00103521,38453465,0.8,48066831,5673356,0.8,7091695
0.00213695,65340226,0.8,81675282,30374562,0.8,37968202
0.03548717,66261787,0.1,662617870,8046110,0.1,80461100
0.05092716,34623420,0.1,346234200,90641019,0.1,906410190
0.05589294,62967390,0.1,629673900,96043855,0.1,960438550
0.00128102,40255712,0.8,50319640,18325995,0.8,22907493
0.05102205,79962156,0.1,799621560,78172700,0.1,781727000
0.00279212,85838821,0.8,107298526,38348811,0.8,47936013
0.046803,5619669,0.1,56196690,90807228,0.1,908072280
0.00181913,7157535,0.8,8946918,64499095,0.8,80623868
0.04923511,83399345,0.1,833993450,45874332,0.1,458743320
0.00228596,69754711,0.8,87193388,35793619,0.8,44742023
0.02376914,40825202,0.1,408252020,25824619,0.1,258246190
0.00275302,30410547,0.8,38013183,86211265,0.8,107764081
0.01764417,80301933,0.25,321207732,25091415,0.25,100365660
0.00632501,32229992,0.25,128919968,1045408,0.25,4181632
0.04511809,73289293,0.1,732892930,72960955,0.1,729609550
0.00085497,943663,0.8,1179578,34864962,0.8,43581202
0.00356388,99299812,0.8,124124765,71834413,0.8,89793016
0.00344992,79604833,0.8,99506041,86020145,0.8,107525181
0.00209308,58358595,0.8,72948243,36935556,0.8,46169445
0.02814603,20782621,0.1,207826210,51402536,0.1,514025360
0.02159095,89629449,0.25,358517796,74624920,0.25,298499680
0.04969215,78389451,0.1,783894510,77530199,0.1,775301990
0.00321507,81816532,0.8,102270665,74417255,0.8,93021568
0.00295997,62418788,0.8,78023485,77408345,0.8,96760431
0.01385093,4698385,0.1,46983850,26705179,0.1,267051790
0.05958009,92157843,0.1,921578430,97651931,0.1,976519310
0.00224805,28593837,0.8,35742296,70493436,0.8,88116795
0.00273013,54707204,0.8,68384005,74316316,0.8,92895395
0.00355601,99333930,0.8,124167412,64335551,0.8,80419438
0.00219584,62230095,0.8,77787618,43067657,0.8,53834571
0.01700401,77443740,0.25,309774960,24202188,0.25,96808752
0.00294304,75231419,0.8,94039273,69810828,0.8,87263535
0.01823521,85200570,0.25,340802280,9318008,0.25,37272032
0.01691103,71979406,0.25,287917624,62130781,0.25,248523124
0.00017786,7061152,0.8,8826440,3111447,0.8,3889308
0.04224491,69999077,0.1,699990770,48187790,0.1,481877900
0.03789806,16055938,0.1,160559380,72306040,0.1,723060400
0.0500381,22296399,0.1,222963990,92673048,0.1,926730480
0.00244999,6462574,0.8,8078217,87206517,0.8,109008146
0.00195003,24426801,0.8,30533501,60380625,0.8,75475781
0.01747608,72380478,0.25,289521912,67307772,0.25,269231088
0.00059986,441501,0.8,551876,24232156,0.8,30290195
0.05440807,72696231,0.1,726962310,91898644,0.1,918986440
0.02407098,37858835,0.1,378588350,39650412,0.1,396504120
0.05323505,99116638,0.1,991166380,24699079,0.1,246990790
0.00578618,25844495,0.25,103377980,15161786,0.25,60647144
0.00160289,46247081,0.8,57808851,27676196,0.8,34595245
0.02393603,39868223,0.1,398682230,28901603,0.1,289016030
0.0392971,64818765,0.1,648187650,54414174,0.1,544141740
0.00373793,95973367,0.8,119966708,78591149,0.8,98238936
0.002527,20210022,0.8,25262527,83738405,0.8,104673006
0.00289917,49543290,0.8,61929112,80297252,0.8,100371565
0.00170803,45925063,0.8,57406328,37209099,0.8,46511373
0.00282216,56947059,0.8,71183823,73536952,0.8,91921190
0.01292992,15029720,0.1,150297200,22093098,0.1,220930980
0.01419091,7763036,0.25,31052144,70431319,0.25,281725276
0.02962089,240559,0.1,2405590,58393684,0.1,583936840
0.02018595,90680386,0.25,362721544,33060654,0.25,132242616
0.00349092,97479529,0.8,121849411,60747113,0.8,75933891
0.01634622,62503176,0.25,250012704,66474511,0.25,265898044
0.05843878,88453807,0.1,884538070,94316142,0.1,943161420
0.01097989,54397373,0.25,217589492,2836011,0.25,11344044
0.00159192,39590892,0.8,49488615,39273894,0.8,49092367
0.00304914,34588625,0.8,43235781,94198625,0.8,117748281
0.05298305,77043575,0.1,770435750,84954036,0.1,849540360
0.00208497,72242872,0.8,90303590,14485703,0.8,18107128
0.00121689,40996805,0.8,51246006,13793278,0.8,17241597
0.01757288,9052266,0.25,36209064,87225872,0.25,348903488
0.01560497,29428598,0.1,294285980,3005049,0.1,30050490
0.03296494,28883968,0.1,288839680,56367160,0.1,563671600
0.05440807,96938489,0.1,969384890,40264343,0.1,402643430
0.00250196,81939476,0.8,102424345,20947344,0.8,26184180
0.01783013,22451539,0.25,89806156,83528530,0.25,334114120
0.01587701,80753208,0.25,323012832,23178,0.25,92712
0.00152898,49532531,0.8,61915663,19073716,0.8,23842145
0.00299501,71106843,0.8,88883553,70902764,0.8,88628455
0.01102901,36711968,0.25,146847872,48459848,0.25,193839392
0.04851604,52288123,0.1,522881230,87205158,0.1,872051580
0.0515151,90149536,0.1,901495360,43190672,0.1,431906720
0.00039482,12796553,0.8,15995691,8419088,0.8,10523860
0.01597714,66995842,0.25,267983368,44984558,0.25,179938232
0.04708791,76380917,0.1,763809170,74280343,0.1,742803430
0.01296997,52326757,0.25,209307028,54004151,0.25,216016604
0.02701783,23724226,0.1,237242260,46108079,0.1,461080790
0.01475191,60909589,0.25,243638356,45274888,0.25,181099552
0.01437688,14836625,0.25,59346500,68851822,0.25,275407288
0.00185704,47048939,0.8,58811173,39269462,0.8,49086827
