time,size1,density1,universe1,size2,density2,universe2
0.032938,39149301,0.1,391493010,58474666,0.1,584746660
0.04629183,29031393,0.1,290313930,89305673,0.1,893056730
0.03134799,53903083,0.1,539030830,52588761,0.1,525887610
0.01025915,518778,0.1,5187780,21745637,0.1,217456370
0.02054596,18965589,0.1,189655890,38481029,0.1,384810290
0.03700185,28292924,0.1,282929240,71650951,0.1,716509510
0.04367113,75910882,0.1,759108820,59901492,0.1,599014920
0.0433352,39061793,0.1,390617930,79272309,0.1,792723090
0.00839186,4098357,0.1,40983570,16908563,0.1,169085630
0.05418491,98459905,0.1,984599050,54146798,0.1,541467980
0.04367399,86424227,0.1,864242270,13015585,0.1,130155850
0.02105904,35290118,0.1,352901180,35495117,0.1,354951170
0.02268815,32551594,0.1,325515940,39477116,0.1,394771160
0.00685978,12559230,0.1,125592300,7764039,0.1,77640390
0.02295995,45102076,0.1,451020760,5218958,0.1,52189580
0.02251506,41472615,0.1,414726150,17246498,0.1,172464980
0.05163097,95126021,0.1,951260210,42049595,0.1,420495950
0.05262399,41212138,0.1,412121380,98806580,0.1,988065800
0.05102706,88485951,0.1,884859510,69616089,0.1,696160890
0.03837395,70741373,0.1,707413730,36140315,0.1,361403150
0.04622006,4097285,0.1,40972850,94683341,0.1,946833410
0.04193497,71091605,0.1,710916050,65810678,0.1,658106780
0.03552985,61684032,0.1,616840320,48110138,0.1,481101380
0.04828596,76147813,0.1,761478130,81200918,0.1,812009180
0.03953505,70361206,0.1,703612060,47633712,0.1,476337120
0.02787304,49900414,0.1,499004140,34402577,0.1,344025770
0.04346585,8552412,0.1,85524120,89552110,0.1,895521100
0.04604101,75063481,0.1,750634810,78546636,0.1,785466360
0.03994298,43139979,0.1,431399790,73537674,0.1,735376740
0.01797509,21568798,0.1,215687980,33508553,0.1,335085530
0.02411103,43269789,0.1,432697890,33009664,0.1,330096640
0.05318713,65091373,0.1,650913730,97449817,0.1,974498170
0.04154897,4494435,0.1,44944350,87042386,0.1,870423860
0.03213096,64528258,0.1,645282580,9211836,0.1,92118360
0.04828691,56336406,0.1,563364060,87944140,0.1,879441400
0.02383304,19714010,0.1,197140100,44880546,0.1,448805460
0.04817891,13660172,0.1,136601720,99778380,0.1,997783800
0.03639698,72245039,0.1,722450390,13792375,0.1,137923750
0.05295491,81284930,0.1,812849300,93141358,0.1,931413580
0.0260849,51174699,0.1,511746990,12101036,0.1,121010360
0.03510189,70534262,0.1,705342620,8799519,0.1,87995190
0.01973605,24793169,0.1,247931690,36174769,0.1,361747690
